"state","zipcode","total_pop","total_income","country","avg_income"
"KS",66210,"9970","776993","USA","77933.099297893681"
"KS",66211,"2740","1257246","USA","458848.905109489051"
"KS",66212,"16740","1063432","USA","63526.403823178017"
"KS",66213,"15100","1624311","USA","107570.264900662252"
"KS",66214,"6230","379966","USA","60989.727126805778"
"KS",66215,"13470","988028","USA","73350.259836674091"
"KS",66216,"12570","1073731","USA","85420.127287191726"
"KS",66217,"2730","338847","USA","124119.780219780220"
"KS",66218,"4100","427580","USA","104287.804878048780"
"KS",66219,"6800","572341","USA","84167.794117647059"
"KS",66220,"3990","662344","USA","166001.002506265664"
"KS",66221,"10190","2525856","USA","247875.956820412169"
"KS",66223,"11780","1352168","USA","114785.059422750424"
"KS",66224,"6170","1662209","USA","269401.782820097245"
"KS",66226,"6370","704395","USA","110580.062794348509"
"KS",66227,"3790","465550","USA","122836.411609498681"
"KS",66401,"860","53355","USA","62040.697674418605"
"KS",66402,"1430","148642","USA","103945.454545454545"
"KS",66403,"350","17614","USA","50325.714285714286"
"KS",66404,"250","15343","USA","61372.000000000000"
"KS",66406,"210","9798","USA","46657.142857142857"
"KS",66407,"210","12048","USA","57371.428571428571"
"KS",66408,"240","16159","USA","67329.166666666667"
"KS",66409,"1580","124544","USA","78825.316455696203"
"KS",66411,"550","26579","USA","48325.454545454545"
"KS",66412,"160","8878","USA","55487.500000000000"
"KS",66413,"870","42148","USA","48445.977011494253"
"KS",66414,"1250","64085","USA","51268.000000000000"
"KS",66415,"400","23679","USA","59197.500000000000"
"KS",66416,"200","10010","USA","50050.000000000000"
"KS",66417,"170","9922","USA","58364.705882352941"
"KS",66418,"250","12888","USA","51552.000000000000"
"KS",66419,"190","8985","USA","47289.473684210526"
"KS",66422,"220","10333","USA","46968.181818181818"
"KS",66423,"370","20884","USA","56443.243243243243"
"KS",66424,"240","13398","USA","55825.000000000000"
"KS",66425,"230","10802","USA","46965.217391304348"
"KS",66427,"590","40470","USA","68593.220338983051"
"KS",66428,"170","7279","USA","42817.647058823529"
"KS",66429,"300","15893","USA","52976.666666666667"
"KS",66431,"260","13843","USA","53242.307692307692"
"KS",66432,"180","8479","USA","47105.555555555556"
"KS",66434,"2120","117577","USA","55460.849056603774"
"KS",66436,"2630","142583","USA","54214.068441064639"
"KS",66438,"150","7414","USA","49426.666666666667"
"KS",66439,"1090","44071","USA","40432.110091743119"
"KS",66440,"940","55965","USA","59537.234042553191"
"KS",66441,"11650","525649","USA","45120.085836909871"
"KS",66442,"5540","211703","USA","38213.537906137184"
"KS",66449,"360","17856","USA","49600.000000000000"
"KS",66451,"820","46718","USA","56973.170731707317"
"KS",66502,"16710","895778","USA","53607.301017354877"
"KS",66503,"7190","661033","USA","91937.830319888734"
"KS",66507,"530","36122","USA","68154.716981132075"
"KS",66508,"2040","121928","USA","59768.627450980392"
"KS",66509,"1120","53234","USA","47530.357142857143"
"KS",66510,"330","16783","USA","50857.575757575758"
"KS",66512,"1610","100643","USA","62511.180124223602"
"KS",66514,"750","51455","USA","68606.666666666667"
"KS",66515,"210","10720","USA","51047.619047619048"
"KS",66516,"160","7881","USA","49256.250000000000"
"KS",66517,"740","28530","USA","38554.054054054054"
"KS",66520,"280","19182","USA","68507.142857142857"
"KS",66521,"690","36927","USA","53517.391304347826"
"KS",66523,"1680","85289","USA","50767.261904761905"
"KS",66524,"1190","70411","USA","59168.907563025210"
"KS",66526,"340","19310","USA","56794.117647058824"
"KS",66528,"340","15707","USA","46197.058823529412"
"KS",66531,"640","38324","USA","59881.250000000000"
"KS",66532,"280","14315","USA","51125.000000000000"
"KS",66533,"800","48043","USA","60053.750000000000"
"KS",66534,"1760","125103","USA","71081.250000000000"
"KS",66535,"1340","89060","USA","66462.686567164179"
"KS",66536,"1660","105879","USA","63782.530120481928"
"KS",66537,"640","33462","USA","52284.375000000000"
"KS",66538,"1610","104747","USA","65060.248447204969"
"KS",66539,"1330","97206","USA","73087.218045112782"
"KS",66540,"230","10517","USA","45726.086956521739"
"KS",66542,"1690","121709","USA","72017.159763313609"
"KS",66543,"370","19781","USA","53462.162162162162"
"KS",66544,"160","8569","USA","53556.250000000000"
"KS",66546,"540","39547","USA","73235.185185185185"
"KS",66547,"3970","277829","USA","69982.115869017632"
"KS",66548,"410","23030","USA","56170.731707317073"
"KS",66549,"780","42469","USA","54447.435897435897"
"KS",66550,"270","12365","USA","45796.296296296296"
"KS",66552,"190","8171","USA","43005.263157894737"
"KS",66554,"250","14651","USA","58604.000000000000"
"KS",66603,"590","21374","USA","36227.118644067797"
"KS",66604,"11020","559129","USA","50737.658802177858"
"KS",66605,"8930","412013","USA","46138.073908174692"
"KS",66606,"5210","266979","USA","51243.570057581574"
"KS",66607,"3280","94427","USA","28788.719512195122"
"KS",66608,"2220","76856","USA","34619.819819819820"
"KS",66609,"3450","176675","USA","51210.144927536232"
"KS",66610,"4820","568580","USA","117962.655601659751"
"KS",66611,"4950","254247","USA","51363.030303030303"
"KS",66612,"740","20808","USA","28118.918918918919"
"KS",66614,"15640","1095908","USA","70070.843989769821"
"KS",66615,"1610","127134","USA","78965.217391304348"
"KS",66616,"2640","94692","USA","35868.181818181818"
"KS",66617,"4410","281732","USA","63884.807256235828"
"KS",66618,"4670","350462","USA","75045.396145610278"
"KS",66619,"1400","55084","USA","39345.714285714286"
"KS",66701,"4890","221267","USA","45248.875255623722"
"KS",66710,"270","12450","USA","46111.111111111111"
"KS",66711,"220","9385","USA","42659.090909090909"
"KS",66712,"800","35146","USA","43932.500000000000"
"KS",66713,"2230","109899","USA","49282.062780269058"
"KS",66716,"200","7561","USA","37805.000000000000"
"KS",66717,"200","9170","USA","45850.000000000000"
"KS",66720,"4670","226825","USA","48570.663811563169"
"KS",66724,"420","18005","USA","42869.047619047619"
"KS",66725,"2290","116741","USA","50978.602620087336"
"KS",66733,"920","50719","USA","55129.347826086957"
"KS",66734,"150","7241","USA","48273.333333333333"
"KS",66735,"210","9622","USA","45819.047619047619"
"KS",66736,"1550","83366","USA","53784.516129032258"
"KS",66738,"180","7758","USA","43100.000000000000"
"KS",66739,"2110","89884","USA","42599.052132701422"
"KS",66740,"200","8447","USA","42235.000000000000"
"KS",66743,"1840","97880","USA","53195.652173913043"
"KS",66746,"100","4262","USA","42620.000000000000"
"KS",66748,"1190","59912","USA","50346.218487394958"
"KS",66749,"3320","149478","USA","45023.493975903614"
"KS",66751,"340","11258","USA","33111.764705882353"
"KS",66753,"460","24314","USA","52856.521739130435"
"KS",66754,"170","6373","USA","37488.235294117647"
"KS",66755,"470","21913","USA","46623.404255319149"
"KS",66756,"370","16063","USA","43413.513513513514"
"KS",66757,"1390","64521","USA","46417.985611510791"
"KS",66761,"100","4335","USA","43350.000000000000"
"KS",66762,"9670","568072","USA","58745.811789038263"
"KS",66763,"1510","77399","USA","51257.615894039735"
"KS",66767,"190","7957","USA","41878.947368421053"
"KS",66769,"210","8534","USA","40638.095238095238"
"KS",66770,"500","28484","USA","56968.000000000000"
"KS",66771,"450","21958","USA","48795.555555555556"
"KS",66772,"120","4245","USA","35375.000000000000"
"KS",66773,"320","17394","USA","54356.250000000000"
"KS",66776,"510","23559","USA","46194.117647058824"
"KS",66777,"210","9288","USA","44228.571428571429"
"KS",66779,"260","11956","USA","45984.615384615385"
"KS",66780,"220","9078","USA","41263.636363636364"
"KS",66781,"500","24523","USA","49046.000000000000"
"KS",66783,"930","44348","USA","47686.021505376344"
"KS",66801,"12210","615974","USA","50448.321048321048"
"KS",66830,"130","7508","USA","57753.846153846154"
"KS",66833,"270","12709","USA","47070.370370370370"
"KS",66834,"400","20307","USA","50767.500000000000"
"KS",66835,"530","27930","USA","52698.113207547170"
"KS",66839,"1830","120283","USA","65728.415300546448"
"KS",66840,"300","15684","USA","52280.000000000000"
"KS",66842,"130","7233","USA","55638.461538461538"
"KS",66845,"480","23850","USA","49687.500000000000"
"KS",66846,"1520","88946","USA","58517.105263157895"
"KS",66849,"230","12388","USA","53860.869565217391"
"KS",66851,"200","8068","USA","40340.000000000000"
"KS",66852,"280","15904","USA","56800.000000000000"
"KS",66853,"140","6013","USA","42950.000000000000"
"KS",66854,"350","17436","USA","49817.142857142857"
"KS",66856,"740","47490","USA","64175.675675675676"
"KS",66857,"400","22766","USA","56915.000000000000"
"KS",66858,"180","8374","USA","46522.222222222222"
"KS",66860,"530","27952","USA","52739.622641509434"
"KS",66861,"1400","74441","USA","53172.142857142857"
"KS",66864,"210","9459","USA","45042.857142857143"
"KS",66865,"500","30683","USA","61366.000000000000"
"KS",66866,"680","36631","USA","53869.117647058824"
"KS",66868,"280","15998","USA","57135.714285714286"
"KS",66869,"330","16454","USA","49860.606060606061"
"KS",66871,"570","36884","USA","64708.771929824561"
"KS",66872,"420","20618","USA","49090.476190476190"
"KS",66873,"130","5026","USA","38661.538461538462"
"KS",66901,"2740","129356","USA","47210.218978102190"
"KS",66933,"130","5338","USA","41061.538461538462"
"KS",66935,"1190","56363","USA","47363.865546218487"
"KS",66936,"140","6257","USA","44692.857142857143"
"KS",66937,"360","17857","USA","49602.777777777778"
"KS",66938,"440","22070","USA","50159.090909090909"
"KS",66939,"250","14382","USA","57528.000000000000"
"KS",66940,"140","5968","USA","42628.571428571429"
"KS",66941,"120","6803","USA","56691.666666666667"
"KS",66943,"230","11776","USA","51200.000000000000"
"KS",66944,"110","3921","USA","35645.454545454545"
"KS",66945,"500","26724","USA","53448.000000000000"
"KS",66948,"190","10171","USA","53531.578947368421"
"KS",66949,"270","11863","USA","43937.037037037037"
"KS",66951,"310","17292","USA","55780.645161290323"
"KS",66952,"180","8089","USA","44938.888888888889"
"KS",66953,"310","14489","USA","46738.709677419355"
"KS",66956,"550","25200","USA","45818.181818181818"
"KS",66958,"120","4316","USA","35966.666666666667"
"KS",66962,"140","9834","USA","70242.857142857143"
"KS",66966,"280","14403","USA","51439.285714285714"
"KS",66967,"1000","49582","USA","49582.000000000000"
"KS",66968,"760","36100","USA","47500.000000000000"
"KS",67001,"850","74681","USA","87860.000000000000"
"KS",67002,"6760","661910","USA","97915.680473372781"
"KS",67003,"1100","53812","USA","48920.000000000000"
"KS",67004,"330","15391","USA","46639.393939393939"
"KS",67005,"6610","324889","USA","49151.134644478064"
"KS",67008,"190","10024","USA","52757.894736842105"
"KS",67009,"290","14597","USA","50334.482758620690"
"KS",67010,"6100","375828","USA","61611.147540983607"
"KS",67013,"1320","77435","USA","58662.878787878788"
"KS",67017,"1120","109265","USA","97558.035714285714"
"KS",67019,"370","20569","USA","55591.891891891892"
"KS",67020,"750","40830","USA","54440.000000000000"
"KS",67022,"650","31269","USA","48106.153846153846"
"KS",67024,"270","18311","USA","67818.518518518519"
"KS",67025,"1790","132433","USA","73984.916201117318"
"KS",67026,"2160","155676","USA","72072.222222222222"
"KS",67029,"430","21538","USA","50088.372093023256"
"KS",67030,"1350","118335","USA","87655.555555555556"
"KS",67031,"950","56924","USA","59920.000000000000"
"KS",67035,"410","23478","USA","57263.414634146341"
"KS",67037,"13780","976372","USA","70854.281567489115"
"KS",67038,"220","11420","USA","51909.090909090909"
"KS",67039,"1480","94396","USA","63781.081081081081"
"KS",67042,"7070","380225","USA","53780.056577086280"
"KS",67045,"1420","68081","USA","47944.366197183099"
"KS",67047,"260","11569","USA","44496.153846153846"
"KS",67050,"910","67152","USA","73793.406593406593"
"KS",67051,"200","11260","USA","56300.000000000000"
"KS",67052,"3880","338829","USA","87327.061855670103"
"KS",67054,"510","28103","USA","55103.921568627451"
"KS",67056,"1380","79800","USA","57826.086956521739"
"KS",67058,"850","44054","USA","51828.235294117647"
"KS",67059,"390","19335","USA","49576.923076923077"
"KS",67060,"6300","337028","USA","53496.507936507937"
"KS",67062,"1780","120284","USA","67575.280898876404"
"KS",67063,"1540","93266","USA","60562.337662337662"
"KS",67066,"130","6790","USA","52230.769230769231"
"KS",67067,"970","74106","USA","76397.938144329897"
"KS",67068,"1890","106784","USA","56499.470899470899"
"KS",67070,"460","25740","USA","55956.521739130435"
"KS",67073,"140","6602","USA","47157.142857142857"
"KS",67074,"690","40588","USA","58823.188405797101"
"KS",67101,"2600","219228","USA","84318.461538461538"
"KS",67103,"150","8628","USA","57520.000000000000"
"KS",67104,"1060","54941","USA","51831.132075471698"
"KS",67106,"190","10945","USA","57605.263157894737"
"KS",67107,"1440","115611","USA","80285.416666666667"
"KS",67108,"760","49000","USA","64473.684210526316"
"KS",67109,"170","8941","USA","52594.117647058824"
"KS",67110,"3870","241938","USA","62516.279069767442"
"KS",67111,"160","6974","USA","43587.500000000000"
"KS",67114,"9840","540110","USA","54889.227642276423"
"KS",67117,"780","57449","USA","73652.564102564103"
"KS",67118,"340","19462","USA","57241.176470588235"
"KS",67119,"620","37933","USA","61182.258064516129"
"KS",67120,"630","42411","USA","67319.047619047619"
"KS",67123,"310","15954","USA","51464.516129032258"
"KS",67124,"3570","211196","USA","59158.543417366947"
"KS",67127,"260","13375","USA","51442.307692307692"
"KS",67131,"110","6415","USA","58318.181818181818"
"KS",67132,"150","7503","USA","50020.000000000000"
"KS",67133,"3080","222698","USA","72304.545454545455"
"KS",67134,"140","9117","USA","65121.428571428571"
"KS",67135,"1490","97210","USA","65241.610738255034"
"KS",67137,"230","11059","USA","48082.608695652174"
"KS",67138,"170","8504","USA","50023.529411764706"
"KS",67140,"310","17799","USA","57416.129032258065"
"KS",67142,"150","6885","USA","45900.000000000000"
"KS",67144,"1260","90046","USA","71465.079365079365"
"KS",67146,"830","52476","USA","63224.096385542169"
"KS",67147,"4760","336130","USA","70615.546218487395"
"KS",67149,"490","40402","USA","82453.061224489796"
"KS",67151,"190","12084","USA","63600.000000000000"
"KS",67152,"3930","210695","USA","53611.959287531807"
"KS",67154,"640","40273","USA","62926.562500000000"
"KS",67156,"6350","351343","USA","55329.606299212598"
"KS",67202,"1220","94927","USA","77809.016393442623"
"KS",67203,"13730","571222","USA","41603.932993445011"
"KS",67204,"9960","570812","USA","57310.441767068273"
"KS",67205,"9310","1028701","USA","110494.199785177229"
"KS",67206,"8190","1419572","USA","173329.914529914530"
"KS",67207,"13350","679675","USA","50911.985018726592"
"KS",67208,"8120","441455","USA","54366.379310344828"
"KS",67209,"6410","392494","USA","61231.513260530421"
"KS",67210,"3510","150276","USA","42813.675213675214"
"KS",67211,"8280","281551","USA","34003.743961352657"
"KS",67212,"21870","1220584","USA","55810.882487425697"
"KS",67213,"8550","290893","USA","34022.573099415205"
"KS",67214,"5670","158228","USA","27906.172839506173"
"KS",67215,"2990","194178","USA","64942.474916387960"
"KS",67216,"9910","361809","USA","36509.485368314834"
"KS",67217,"13590","546172","USA","40189.256806475350"
